GAME_DATE,player_name,points,rebounds,assists,threept_fg,steals,blocks,minutes
2025-11-05,Marcus Smart,17,5,5,1,1,1,34
2025-11-08,Marcus Smart,5,0,2,0,2,0,21
2025-11-10,Marcus Smart,13,4,6,3,7,0,37
2025-11-12,Marcus Smart,9,1,0,1,1,0,28
2025-11-14,Marcus Smart,13,5,5,1,2,0,34
2025-11-15,Marcus Smart,0,0,0,0,0,0,0
2025-11-18,Marcus Smart,5,3,1,1,0,0,17
2025-10-22,Jayson Tatum,0,0,0,0,0,0,0
2025-10-24,Jayson Tatum,0,0,0,0,0,0,0
2025-10-26,Jayson Tatum,0,0,0,0,0,0,0
2025-10-27,Jayson Tatum,0,0,0,0,0,0,0
2025-10-29,Jayson Tatum,0,0,0,0,0,0,0
2025-10-31,Jayson Tatum,0,0,0,0,0,0,0
2025-11-01,Jayson Tatum,0,0,0,0,0,0,0
2025-11-03,Jayson Tatum,0,0,0,0,0,0,0
2025-11-05,Jayson Tatum,0,0,0,0,0,0,0
2025-11-07,Jayson Tatum,0,0,0,0,0,0,0
2025-11-09,Jayson Tatum,0,0,0,0,0,0,0
2025-11-11,Jayson Tatum,0,0,0,0,0,0,0
2025-11-12,Jayson Tatum,0,0,0,0,0,0,0
2025-11-16,Jayson Tatum,0,0,0,0,0,0,0
2025-11-18,Jayson Tatum,0,0,0,0,0,0,0
2025-10-22,Garrett Temple,0,0,0,0,0,0,0
2025-10-24,Garrett Temple,0,0,0,0,0,0,0
2025-10-26,Garrett Temple,0,0,0,0,0,0,0
2025-10-27,Garrett Temple,0,0,0,0,0,0,0
2025-10-29,Garrett Temple,0,0,0,0,0,0,0
2025-10-31,Garrett Temple,0,0,0,0,0,0,0
2025-11-02,Garrett Temple,0,0,0,0,0,0,0
2025-11-04,Garrett Temple,0,0,0,0,0,0,0
2025-11-07,Garrett Temple,0,0,0,0,0,0,0
2025-11-08,Garrett Temple,0,0,0,0,0,0,0
2025-11-11,Garrett Temple,0,0,0,0,0,0,0
2025-11-13,Garrett Temple,0,0,0,0,0,1,1
2025-11-15,Garrett Temple,0,0,0,0,0,0,5
2025-11-17,Garrett Temple,0,0,0,0,0,0,0
2025-11-19,Garrett Temple,0,0,0,0,0,0,0
2025-10-22,Klay Thompson,10,2,1,1,0,0,22
2025-10-24,Klay Thompson,8,4,0,1,1,0,17
2025-10-26,Klay Thompson,10,4,3,2,0,1,20
2025-10-27,Klay Thompson,8,4,2,2,0,1,23
2025-10-29,Klay Thompson,5,1,1,1,0,0,22
2025-11-01,Klay Thompson,11,3,1,3,0,0,20
2025-11-03,Klay Thompson,5,3,3,1,0,1,18
2025-11-05,Klay Thompson,11,4,3,3,1,0,21
2025-11-07,Klay Thompson,0,1,3,0,1,0,17
2025-11-08,Klay Thompson,0,0,0,0,0,0,0
2025-11-10,Klay Thompson,6,2,3,2,0,1,17
2025-11-12,Klay Thompson,19,3,1,6,0,0,31
2025-11-14,Klay Thompson,13,2,2,4,0,0,28
2025-11-16,Klay Thompson,19,3,2,5,0,1,26
2025-11-17,Klay Thompson,7,0,0,1,2,0,17
2025-11-19,Klay Thompson,13,2,2,3,0,0,27
2025-10-22,Karl-Anthony Towns,19,11,2,1,0,0,31
2025-10-24,Karl-Anthony Towns,26,13,3,4,1,1,33
2025-10-26,Karl-Anthony Towns,15,18,2,2,0,2,36
2025-10-28,Karl-Anthony Towns,8,12,1,0,1,1,35
2025-10-31,Karl-Anthony Towns,22,10,4,1,0,1,32
2025-11-02,Karl-Anthony Towns,20,15,5,2,0,2,36
2025-11-03,Karl-Anthony Towns,33,13,5,3,2,0,30
2025-11-05,Karl-Anthony Towns,15,10,4,1,0,2,31
2025-11-09,Karl-Anthony Towns,28,12,2,0,2,0,28
2025-11-11,Karl-Anthony Towns,21,13,4,3,3,2,32
2025-11-12,Karl-Anthony Towns,15,12,4,1,1,0,35
2025-11-14,Karl-Anthony Towns,39,11,4,6,1,0,38
2025-11-17,Karl-Anthony Towns,22,15,2,1,0,1,33
2025-11-19,Karl-Anthony Towns,18,14,6,1,2,0,35
2025-10-22,Myles Turner,11,8,5,2,0,3,29
2025-10-24,Myles Turner,4,5,2,0,1,2,28
2025-10-26,Myles Turner,13,6,2,2,1,2,31
2025-10-28,Myles Turner,5,8,3,1,0,3,30
2025-10-30,Myles Turner,17,7,3,3,0,1,29
2025-11-01,Myles Turner,9,3,0,3,2,0,24
2025-11-03,Myles Turner,9,7,1,2,0,5,32
2025-11-04,Myles Turner,10,8,3,2,2,1,23
2025-11-07,Myles Turner,23,8,0,5,4,1,31
2025-11-09,Myles Turner,13,6,1,1,3,3,34
2025-11-10,Myles Turner,14,7,2,1,1,1,28
2025-11-12,Myles Turner,21,3,2,3,2,2,29
2025-11-14,Myles Turner,18,3,1,6,0,0,33
2025-11-15,Myles Turner,3,8,1,1,0,1,30
2025-11-17,Myles Turner,15,7,2,4,3,1,37
2025-11-20,Myles Turner,14,10,1,3,0,0,28
2025-10-23,Jonas Valanciunas,8,3,2,0,0,1,12
2025-10-25,Jonas Valanciunas,12,7,1,0,0,0,13
2025-10-27,Jonas Valanciunas,4,4,0,0,0,1,10
2025-10-29,Jonas Valanciunas,10,6,3,0,0,0,14
2025-10-31,Jonas Valanciunas,10,3,1,0,0,1,11
2025-11-03,Jonas Valanciunas,8,3,0,0,1,2,12
2025-11-05,Jonas Valanciunas,6,6,0,0,0,0,11
2025-11-07,Jonas Valanciunas,16,6,1,2,0,0,16
2025-11-08,Jonas Valanciunas,6,5,3,0,0,1,14
2025-11-11,Jonas Valanciunas,10,7,1,0,0,1,15
2025-11-12,Jonas Valanciunas,8,3,1,0,0,0,11
2025-11-15,Jonas Valanciunas,6,6,2,0,0,1,12
2025-11-17,Jonas Valanciunas,2,2,0,0,0,0,5
2025-11-19,Jonas Valanciunas,14,7,0,0,0,0,16
2025-10-21,Jarred Vanderbilt,0,3,0,0,1,0,12
2025-10-24,Jarred Vanderbilt,2,7,0,0,2,2,20
2025-10-26,Jarred Vanderbilt,9,5,2,0,2,0,27
2025-10-27,Jarred Vanderbilt,14,8,3,0,3,0,28
2025-10-29,Jarred Vanderbilt,3,12,4,0,1,0,27
2025-10-31,Jarred Vanderbilt,2,4,1,0,0,1,14
2025-11-02,Jarred Vanderbilt,4,4,0,0,1,0,10
2025-11-03,Jarred Vanderbilt,4,4,2,0,1,1,21
2025-11-05,Jarred Vanderbilt,5,0,2,1,0,0,17
2025-11-08,Jarred Vanderbilt,12,18,2,1,1,1,28
2025-11-10,Jarred Vanderbilt,0,1,1,0,0,0,16
2025-11-12,Jarred Vanderbilt,6,9,2,1,0,0,19
2025-11-14,Jarred Vanderbilt,3,2,1,1,2,0,11
2025-11-15,Jarred Vanderbilt,0,1,1,0,0,0,8
2025-11-18,Jarred Vanderbilt,0,0,0,0,0,0,0
2025-10-21,Fred VanVleet,0,0,0,0,0,0,0
2025-10-24,Fred VanVleet,0,0,0,0,0,0,0
2025-10-27,Fred VanVleet,0,0,0,0,0,0,0
2025-10-29,Fred VanVleet,0,0,0,0,0,0,0
2025-11-01,Fred VanVleet,0,0,0,0,0,0,0
2025-11-03,Fred VanVleet,0,0,0,0,0,0,0
2025-11-05,Fred VanVleet,0,0,0,0,0,0,0
2025-11-07,Fred VanVleet,0,0,0,0,0,0,0
2025-11-09,Fred VanVleet,0,0,0,0,0,0,0
2025-11-12,Fred VanVleet,0,0,0,0,0,0,0
2025-11-14,Fred VanVleet,0,0,0,0,0,0,0
2025-11-16,Fred VanVleet,0,0,0,0,0,0,0
2025-11-19,Fred VanVleet,0,0,0,0,0,0,0
2025-10-22,Nikola Vucevic,28,14,2,4,1,0,33
2025-10-25,Nikola Vucevic,15,8,2,1,0,1,31
2025-10-27,Nikola Vucevic,17,17,9,1,2,0,34
2025-10-29,Nikola Vucevic,13,14,7,1,1,0,32
2025-10-31,Nikola Vucevic,26,7,2,4,0,0,31
2025-11-02,Nikola Vucevic,17,14,4,3,0,1,32
2025-11-04,Nikola Vucevic,19,10,0,1,1,1,31
2025-11-07,Nikola Vucevic,16,6,1,2,1,0,31
2025-11-08,Nikola Vucevic,9,5,4,0,2,0,29
2025-11-10,Nikola Vucevic,11,8,6,3,0,0,29
2025-11-12,Nikola Vucevic,6,6,3,0,0,0,26
2025-11-16,Nikola Vucevic,21,12,2,3,0,3,41
2025-11-17,Nikola Vucevic,8,9,6,2,1,0,29
2025-11-19,Nikola Vucevic,27,8,2,5,1,1,33
2025-10-22,Moritz Wagner,0,0,0,0,0,0,0
2025-10-24,Moritz Wagner,0,0,0,0,0,0,0
2025-10-25,Moritz Wagner,0,0,0,0,0,0,0
2025-10-27,Moritz Wagner,0,0,0,0,0,0,0
2025-10-29,Moritz Wagner,0,0,0,0,0,0,0
2025-10-30,Moritz Wagner,0,0,0,0,0,0,0
2025-11-01,Moritz Wagner,0,0,0,0,0,0,0
2025-11-04,Moritz Wagner,0,0,0,0,0,0,0
2025-11-07,Moritz Wagner,0,0,0,0,0,0,0
2025-11-09,Moritz Wagner,0,0,0,0,0,0,0
2025-11-10,Moritz Wagner,0,0,0,0,0,0,0
2025-11-12,Moritz Wagner,0,0,0,0,0,0,0
2025-11-14,Moritz Wagner,0,0,0,0,0,0,0
2025-11-16,Moritz Wagner,0,0,0,0,0,0,0
2025-11-18,Moritz Wagner,0,0,0,0,0,0,0
2025-11-20,Moritz Wagner,0,0,0,0,0,0,0
2025-10-22,Russell Westbrook,6,6,1,0,0,1,19
2025-10-24,Russell Westbrook,7,1,4,1,1,0,17
2025-10-26,Russell Westbrook,18,6,6,4,1,0,27
2025-10-28,Russell Westbrook,16,9,4,4,1,0,30
2025-10-29,Russell Westbrook,12,2,4,1,3,0,29
2025-11-01,Russell Westbrook,12,5,10,0,2,0,34
2025-11-03,Russell Westbrook,26,12,6,3,2,0,37
2025-11-05,Russell Westbrook,23,16,10,3,1,0,36
2025-11-07,Russell Westbrook,24,6,9,5,0,0,35
2025-11-09,Russell Westbrook,6,0,1,2,1,1,16
2025-11-11,Russell Westbrook,14,8,11,1,0,0,31
2025-11-12,Russell Westbrook,10,2,3,1,0,0,22
2025-11-14,Russell Westbrook,13,10,14,2,0,0,31
2025-11-16,Russell Westbrook,14,9,7,3,2,0,35
2025-11-19,Russell Westbrook,7,11,6,1,3,0,30
2025-11-20,Russell Westbrook,11,7,4,2,0,0,21
2025-10-22,Derrick White,25,3,4,4,1,1,36
2025-10-24,Derrick White,15,4,4,3,1,1,33
2025-10-26,Derrick White,15,4,3,3,4,3,37
2025-10-27,Derrick White,11,3,7,1,0,1,31
2025-10-29,Derrick White,19,5,4,3,1,0,35
2025-10-31,Derrick White,15,4,4,2,2,1,35
2025-11-01,Derrick White,5,2,2,1,1,1,19
2025-11-03,Derrick White,10,5,6,3,3,2,33
2025-11-05,Derrick White,12,3,8,2,3,2,29
2025-11-07,Derrick White,16,2,10,1,3,1,37
2025-11-09,Derrick White,21,3,4,3,3,0,36
2025-11-11,Derrick White,18,5,7,4,0,2,35
2025-11-12,Derrick White,20,5,4,3,2,1,26
2025-11-16,Derrick White,22,7,9,4,0,2,39
2025-11-18,Derrick White,15,5,4,3,2,2,33
2025-10-22,Andrew Wiggins,18,4,1,1,1,1,32
2025-10-24,Andrew Wiggins,10,7,3,0,1,1,24
2025-10-26,Andrew Wiggins,9,5,2,1,0,1,26
2025-10-28,Andrew Wiggins,21,2,2,3,3,1,30
2025-10-30,Andrew Wiggins,24,6,2,2,2,0,35
2025-11-02,Andrew Wiggins,15,9,1,1,1,1,37
2025-11-03,Andrew Wiggins,17,2,2,3,1,1,32
2025-11-05,Andrew Wiggins,22,4,5,3,2,1,32
2025-11-07,Andrew Wiggins,22,4,4,4,1,1,36
2025-11-08,Andrew Wiggins,15,3,1,2,2,1,33
2025-11-10,Andrew Wiggins,23,2,5,2,1,0,37
2025-11-12,Andrew Wiggins,17,9,6,2,0,2,33
2025-11-14,Andrew Wiggins,15,7,3,1,0,1,36
2025-11-17,Andrew Wiggins,6,4,4,0,0,1,33
2025-11-19,Andrew Wiggins,17,6,1,2,2,1,35
2025-10-22,Robert Williams III,0,0,0,0,0,0,0
2025-10-24,Robert Williams III,0,0,0,0,0,0,0
2025-10-26,Robert Williams III,0,0,0,0,0,0,0
2025-10-27,Robert Williams III,0,0,0,0,0,0,0
2025-10-29,Robert Williams III,0,0,0,0,0,0,0
2025-10-31,Robert Williams III,4,4,1,0,0,1,11
2025-11-03,Robert Williams III,6,3,2,0,1,0,14
2025-11-05,Robert Williams III,0,3,0,0,0,0,4
2025-11-08,Robert Williams III,0,3,0,0,0,1,7
2025-11-10,Robert Williams III,7,4,0,1,1,0,14
2025-11-12,Robert Williams III,6,6,1,0,0,1,17
2025-11-14,Robert Williams III,4,3,0,0,1,1,15
2025-11-16,Robert Williams III,6,5,1,0,2,1,17
2025-11-18,Robert Williams III,4,2,0,0,1,0,8
2025-11-19,Robert Williams III,0,0,0,0,0,0,0
2025-10-21,Kenrich Williams,0,0,0,0,0,0,0
2025-10-23,Kenrich Williams,0,0,0,0,0,0,0
2025-10-25,Kenrich Williams,0,0,0,0,0,0,0
2025-10-27,Kenrich Williams,0,0,0,0,0,0,0
2025-10-28,Kenrich Williams,0,0,0,0,0,0,0
2025-10-30,Kenrich Williams,0,0,0,0,0,0,0
2025-11-02,Kenrich Williams,0,0,0,0,0,0,0
2025-11-04,Kenrich Williams,0,0,0,0,0,0,0
2025-11-05,Kenrich Williams,0,0,0,0,0,0,0
2025-11-07,Kenrich Williams,0,0,0,0,0,0,0
2025-11-09,Kenrich Williams,0,0,0,0,0,0,0
2025-11-11,Kenrich Williams,0,0,0,0,0,0,0
2025-11-12,Kenrich Williams,0,0,0,0,0,0,0
2025-11-15,Kenrich Williams,0,0,0,0,0,0,0
2025-11-17,Kenrich Williams,0,0,0,0,0,0,0
2025-11-19,Kenrich Williams,0,0,0,0,0,0,0
2025-10-22,Guerschon Yabusele,0,1,0,0,0,0,12
2025-10-24,Guerschon Yabusele,3,5,1,1,0,0,13
2025-10-26,Guerschon Yabusele,2,6,0,0,1,0,16
2025-10-28,Guerschon Yabusele,0,0,0,0,0,0,0
2025-10-31,Guerschon Yabusele,3,2,0,1,0,1,3
2025-11-02,Guerschon Yabusele,0,1,0,0,0,0,2
2025-11-03,Guerschon Yabusele,1,3,0,0,0,0,14
2025-11-05,Guerschon Yabusele,5,1,0,1,0,0,9
2025-11-09,Guerschon Yabusele,5,2,0,1,0,0,10
2025-11-11,Guerschon Yabusele,2,6,1,0,0,0,15
2025-11-12,Guerschon Yabusele,6,0,1,2,1,0,5
2025-11-14,Guerschon Yabusele,3,0,1,1,0,0,6
2025-11-17,Guerschon Yabusele,0,3,0,0,0,0,10
2025-11-19,Guerschon Yabusele,4,2,1,0,0,1,17
2025-10-22,Trae Young,22,1,5,1,1,0,34
2025-10-24,Trae Young,25,1,6,1,3,0,34
2025-10-25,Trae Young,15,4,10,2,0,0,30
2025-10-27,Trae Young,21,3,17,1,0,0,34
2025-10-29,Trae Young,6,1,1,0,0,1,7
2025-10-31,Trae Young,0,0,0,0,0,0,0
2025-11-02,Trae Young,0,0,0,0,0,0,0
2025-11-04,Trae Young,0,0,0,0,0,0,0
2025-11-07,Trae Young,0,0,0,0,0,0,0
2025-11-08,Trae Young,0,0,0,0,0,0,0
2025-11-10,Trae Young,0,0,0,0,0,0,0
2025-11-12,Trae Young,0,0,0,0,0,0,0
2025-11-13,Trae Young,0,0,0,0,0,0,0
2025-11-16,Trae Young,0,0,0,0,0,0,0
2025-11-18,Trae Young,0,0,0,0,0,0,0
2025-11-20,Trae Young,0,0,0,0,0,0,0
2025-10-22,Ivica Zubac,19,7,3,0,0,1,27
2025-10-24,Ivica Zubac,8,5,4,0,0,0,25
2025-10-26,Ivica Zubac,21,8,3,0,0,2,35
2025-10-28,Ivica Zubac,14,12,1,0,0,1,24
2025-10-31,Ivica Zubac,14,11,1,0,0,3,34
2025-11-03,Ivica Zubac,9,18,3,0,1,1,33
2025-11-04,Ivica Zubac,7,7,2,0,2,0,26
2025-11-06,Ivica Zubac,23,11,2,0,2,0,27
2025-11-08,Ivica Zubac,21,15,4,0,0,0,35
2025-11-10,Ivica Zubac,13,12,1,0,0,2,30
2025-11-12,Ivica Zubac,18,9,1,0,0,2,32
2025-11-14,Ivica Zubac,27,11,2,0,1,1,46
2025-11-16,Ivica Zubac,16,12,2,0,1,1,34
2025-11-17,Ivica Zubac,14,13,1,0,1,0,34
2025-11-20,Ivica Zubac,14,19,0,0,0,0,31
2025-10-22,Thanasis Antetokounmpo,0,0,0,0,0,0,2
2025-10-24,Thanasis Antetokounmpo,0,0,0,0,0,0,0
2025-10-26,Thanasis Antetokounmpo,0,0,0,0,0,0,0
2025-10-28,Thanasis Antetokounmpo,0,0,0,0,0,0,0
2025-10-30,Thanasis Antetokounmpo,0,0,0,0,0,0,0
2025-11-01,Thanasis Antetokounmpo,0,0,0,0,0,0,0
2025-11-03,Thanasis Antetokounmpo,0,0,0,0,0,0,0
2025-11-04,Thanasis Antetokounmpo,0,0,0,0,0,0,0
2025-11-07,Thanasis Antetokounmpo,0,0,0,0,0,0,0
2025-11-09,Thanasis Antetokounmpo,0,0,0,0,0,0,0
2025-11-10,Thanasis Antetokounmpo,0,0,0,0,0,0,0
2025-11-12,Thanasis Antetokounmpo,2,0,0,0,0,2,4
2025-11-14,Thanasis Antetokounmpo,0,0,0,0,0,0,1
2025-11-15,Thanasis Antetokounmpo,0,1,0,0,1,0,3
2025-11-17,Thanasis Antetokounmpo,0,0,0,0,0,0,0
2025-11-20,Thanasis Antetokounmpo,0,0,0,0,0,0,0
2025-10-21,Gary Payton II,6,2,1,0,1,1,12
2025-10-23,Gary Payton II,6,6,1,0,1,0,12
2025-10-24,Gary Payton II,0,1,0,0,0,0,7
2025-10-27,Gary Payton II,4,0,1,0,0,0,11
2025-10-28,Gary Payton II,0,0,0,0,0,1,5
2025-10-30,Gary Payton II,0,2,0,0,0,0,4
2025-11-01,Gary Payton II,0,3,1,0,0,0,9
2025-11-04,Gary Payton II,0,0,0,0,0,0,0
2025-11-05,Gary Payton II,3,2,3,1,1,0,11
2025-11-07,Gary Payton II,2,2,1,0,0,0,6
2025-11-09,Gary Payton II,0,1,0,0,1,0,4
2025-11-11,Gary Payton II,2,6,3,0,2,0,15
2025-11-12,Gary Payton II,4,6,2,0,1,0,15
2025-11-14,Gary Payton II,6,3,2,2,1,0,16
2025-11-16,Gary Payton II,0,3,0,0,1,2,12
2025-11-18,Gary Payton II,4,1,1,0,0,0,10
2025-11-19,Gary Payton II,7,7,0,1,2,2,19
2025-10-22,Nigel Hayes,0,2,0,0,0,0,10
2025-10-24,Nigel Hayes,7,2,0,1,3,0,21
2025-10-25,Nigel Hayes,4,5,2,0,0,0,14
2025-10-27,Nigel Hayes,0,0,0,0,0,0,3
2025-10-29,Nigel Hayes,4,0,2,0,1,0,14
2025-10-31,Nigel Hayes,2,1,0,0,0,0,4
2025-11-02,Nigel Hayes,0,1,0,0,0,0,10
2025-11-04,Nigel Hayes,0,0,0,0,0,0,3
2025-11-06,Nigel Hayes,0,0,0,0,0,0,1
2025-11-08,Nigel Hayes,0,0,0,0,0,0,0
2025-11-10,Nigel Hayes,2,1,0,0,1,0,5
2025-11-12,Nigel Hayes,0,0,0,0,0,0,0
2025-11-13,Nigel Hayes,0,1,1,0,1,0,8
2025-11-16,Nigel Hayes,0,0,0,0,0,0,0
2025-11-18,Nigel Hayes,0,3,0,0,0,0,4
2025-10-22,Gary Trent Jr.,17,4,2,5,2,0,24
2025-10-24,Gary Trent Jr.,20,2,4,4,0,0,29
2025-10-26,Gary Trent Jr.,6,0,2,1,2,0,28
2025-10-28,Gary Trent Jr.,11,3,3,2,1,0,31
2025-10-30,Gary Trent Jr.,13,2,3,2,4,0,30
2025-11-01,Gary Trent Jr.,17,0,2,4,0,0,32
2025-11-03,Gary Trent Jr.,11,2,2,3,1,0,34
2025-11-04,Gary Trent Jr.,6,2,4,2,0,0,21
2025-11-07,Gary Trent Jr.,5,3,0,1,0,0,22
2025-11-09,Gary Trent Jr.,9,2,1,3,2,0,29
2025-11-10,Gary Trent Jr.,3,2,1,1,1,1,27
2025-11-12,Gary Trent Jr.,2,0,4,0,1,0,29
2025-11-14,Gary Trent Jr.,8,0,1,1,1,0,21
2025-11-15,Gary Trent Jr.,13,0,1,3,0,0,24
2025-11-17,Gary Trent Jr.,12,2,0,2,1,0,31
2025-11-20,Gary Trent Jr.,11,0,2,3,1,0,38
2025-10-22,Haywood Highsmith,0,0,0,0,0,0,0
2025-10-24,Haywood Highsmith,0,0,0,0,0,0,0
2025-10-26,Haywood Highsmith,0,0,0,0,0,0,0
2025-10-27,Haywood Highsmith,0,0,0,0,0,0,0
2025-10-29,Haywood Highsmith,0,0,0,0,0,0,0
2025-11-02,Haywood Highsmith,0,0,0,0,0,0,0
2025-11-03,Haywood Highsmith,0,0,0,0,0,0,0
2025-11-05,Haywood Highsmith,0,0,0,0,0,0,0
2025-11-07,Haywood Highsmith,0,0,0,0,0,0,0
2025-11-09,Haywood Highsmith,0,0,0,0,0,0,0
2025-11-11,Haywood Highsmith,0,0,0,0,0,0,0
2025-11-14,Haywood Highsmith,0,0,0,0,0,0,0
2025-11-16,Haywood Highsmith,0,0,0,0,0,0,0
2025-11-18,Haywood Highsmith,0,0,0,0,0,0,0
2025-10-22,Nickeil Alexander-Walker,10,4,4,1,1,1,28
2025-10-24,Nickeil Alexander-Walker,19,1,4,1,1,0,30
2025-10-25,Nickeil Alexander-Walker,17,3,2,3,2,1,29
2025-10-27,Nickeil Alexander-Walker,17,3,3,4,1,0,30
2025-10-29,Nickeil Alexander-Walker,18,3,3,2,2,3,32
2025-10-31,Nickeil Alexander-Walker,21,3,3,1,2,0,32
2025-11-02,Nickeil Alexander-Walker,16,3,5,0,0,1,34
2025-11-04,Nickeil Alexander-Walker,20,1,2,3,0,1,32
2025-11-07,Nickeil Alexander-Walker,20,2,3,3,0,0,30
2025-11-08,Nickeil Alexander-Walker,0,0,0,0,0,0,0
2025-11-10,Nickeil Alexander-Walker,0,0,0,0,0,0,0
2025-11-12,Nickeil Alexander-Walker,14,6,4,1,0,2,22
2025-11-13,Nickeil Alexander-Walker,16,2,5,1,2,2,30
2025-11-16,Nickeil Alexander-Walker,26,3,4,3,2,0,35
2025-11-18,Nickeil Alexander-Walker,24,3,3,1,0,0,37
2025-11-20,Nickeil Alexander-Walker,38,4,5,8,0,3,34
2025-10-22,RJ Barrett,25,8,5,2,2,0,30
2025-10-24,RJ Barrett,20,6,2,1,2,2,33
2025-10-26,RJ Barrett,16,4,3,1,0,0,28
2025-10-27,RJ Barrett,25,2,2,2,1,0,32
2025-10-29,RJ Barrett,10,2,4,2,2,0,33
2025-10-31,RJ Barrett,20,3,2,3,2,0,36
2025-11-02,RJ Barrett,27,6,6,2,0,0,36
2025-11-04,RJ Barrett,23,8,4,4,1,2,31
2025-11-07,RJ Barrett,19,5,4,2,0,0,33
2025-11-08,RJ Barrett,22,3,6,2,0,0,34
2025-11-11,RJ Barrett,13,4,6,0,0,0,28
2025-11-13,RJ Barrett,9,9,4,0,1,0,27
2025-11-15,RJ Barrett,22,6,4,3,0,0,28
2025-11-17,RJ Barrett,16,3,3,1,1,0,33
2025-11-19,RJ Barrett,22,3,4,2,0,0,34
2025-10-22,Goga Bitadze,8,8,4,0,1,1,18
2025-10-24,Goga Bitadze,3,5,0,0,0,2,17
2025-10-25,Goga Bitadze,3,9,2,0,0,0,17
2025-10-27,Goga Bitadze,5,3,2,0,1,0,14
2025-10-29,Goga Bitadze,10,6,2,0,0,1,26
2025-10-30,Goga Bitadze,6,3,0,1,0,1,13
2025-11-01,Goga Bitadze,15,6,0,1,1,3,20
2025-11-04,Goga Bitadze,4,2,2,0,0,0,13
2025-11-07,Goga Bitadze,0,7,1,0,0,2,15
2025-11-09,Goga Bitadze,2,2,1,0,1,3,15
2025-11-10,Goga Bitadze,7,5,1,0,1,2,18
2025-11-12,Goga Bitadze,10,3,0,0,1,0,16
2025-11-14,Goga Bitadze,6,8,0,0,0,2,16
2025-11-16,Goga Bitadze,4,4,1,0,1,1,16
2025-11-18,Goga Bitadze,6,2,3,0,1,1,14
2025-11-20,Goga Bitadze,10,6,3,0,2,0,16
2025-10-22,Brandon Clarke,0,0,0,0,0,0,0
2025-10-24,Brandon Clarke,0,0,0,0,0,0,0
2025-10-25,Brandon Clarke,0,0,0,0,0,0,0
2025-10-27,Brandon Clarke,0,0,0,0,0,0,0
2025-10-29,Brandon Clarke,0,0,0,0,0,0,0
2025-10-31,Brandon Clarke,0,0,0,0,0,0,0
2025-11-02,Brandon Clarke,0,0,0,0,0,0,0
2025-11-03,Brandon Clarke,0,0,0,0,0,0,0
2025-11-05,Brandon Clarke,0,0,0,0,0,0,0
2025-11-07,Brandon Clarke,0,0,0,0,0,0,0
2025-11-09,Brandon Clarke,0,0,0,0,0,0,0
2025-11-11,Brandon Clarke,0,0,0,0,0,0,0
2025-11-12,Brandon Clarke,0,0,0,0,0,0,0
2025-11-15,Brandon Clarke,0,0,0,0,0,0,0
2025-11-18,Brandon Clarke,0,0,0,0,0,0,0
2025-11-20,Brandon Clarke,0,0,0,0,0,0,0
2025-10-22,Nicolas Claxton,17,4,2,0,0,0,23
2025-10-24,Nicolas Claxton,10,9,4,0,3,0,31
2025-10-26,Nicolas Claxton,10,5,2,0,1,0,26
2025-10-27,Nicolas Claxton,6,3,3,0,0,0,23
2025-10-29,Nicolas Claxton,18,11,1,0,0,1,29
2025-11-02,Nicolas Claxton,19,7,5,0,1,3,34
2025-11-03,Nicolas Claxton,19,8,7,0,0,1,30
2025-11-05,Nicolas Claxton,18,10,6,0,3,2,34
2025-11-07,Nicolas Claxton,17,8,2,0,1,1,31
2025-11-09,Nicolas Claxton,12,5,5,0,0,2,22
2025-11-11,Nicolas Claxton,21,8,4,0,2,2,35
2025-11-14,Nicolas Claxton,13,5,3,0,0,2,34
2025-11-16,Nicolas Claxton,17,8,7,0,0,4,30
2025-11-18,Nicolas Claxton,7,11,3,0,0,1,30
2025-10-22,Amir Coffey,2,0,2,0,0,0,13
2025-10-24,Amir Coffey,0,0,0,0,0,0,3
2025-10-26,Amir Coffey,0,0,0,0,0,0,8
2025-10-28,Amir Coffey,8,2,0,1,0,0,15
2025-10-30,Amir Coffey,0,3,0,0,0,0,13
2025-11-01,Amir Coffey,4,3,2,0,0,1,15
2025-11-03,Amir Coffey,0,0,1,0,0,0,4
2025-11-04,Amir Coffey,0,1,1,0,0,0,10
2025-11-07,Amir Coffey,2,2,1,0,0,0,10
2025-11-09,Amir Coffey,0,1,0,0,0,0,14
2025-11-10,Amir Coffey,0,1,0,0,0,0,10
2025-11-12,Amir Coffey,2,1,0,0,0,0,11
2025-11-14,Amir Coffey,0,0,0,0,0,0,0
2025-11-15,Amir Coffey,3,0,0,1,0,0,3
2025-11-17,Amir Coffey,0,0,0,0,0,0,0
2025-11-20,Amir Coffey,0,0,0,0,0,0,0
2025-10-21,Luguentz Dort,6,6,5,0,1,0,45
2025-10-23,Luguentz Dort,7,8,2,1,1,0,44
2025-10-25,Luguentz Dort,5,2,1,1,2,0,27
2025-10-27,Luguentz Dort,6,5,1,2,0,0,32
2025-10-28,Luguentz Dort,13,5,1,1,1,0,35
2025-10-30,Luguentz Dort,7,6,1,1,2,0,26
2025-11-02,Luguentz Dort,0,0,0,0,0,0,0
2025-11-04,Luguentz Dort,6,3,0,1,0,0,15
2025-11-05,Luguentz Dort,0,0,0,0,0,0,0
2025-11-07,Luguentz Dort,0,0,0,0,0,0,0
2025-11-09,Luguentz Dort,0,0,0,0,0,0,0
